ORDER_ID,ITEM_PRICE,ITEM_QUANTITY,SHIPPING_ADDRESS,TOTAL_SHIPPING_COST,TOTAL_COST,TIMESTAMP,PRODUCT_ID,USER_ID
1851373305,335.61,78,Kraig        800 Clear Barn Freeway              22402  Bellflower village   Alaska          ,140.54,26318.120000000003,2022-01-05,8773,4112425132
1752910687,162.1,22,Darin        682 Cloud Radial                    93148  Montrose village     Arkansas        ,187.97,3754.1699999999996,2022-03-29,4427,3201656690
1895355781,474.94,71,Benton       966 Quaking Throughway              29799  Woden                Arkansas        ,127.61,33848.35,2023-03-14,2024,4198928727
1489916051,350.78,54,Graham       874 Colonial Plain                  03967  Rock Hall            Arizona         ,54.37,18996.489999999998,2022-01-16,637,7809514823
1829205016,180.94,44,Louis        777 W Elk Bend                      35028  Sebastopol           Virginia        ,137.88,8099.24,2022-08-10,3549,5534972035
1327967588,469.49,89,Charmain     134 Quaking Fox                     41393  Newfane village      West Virginia   ,179.95,41964.56,2022-02-04,19,2529571067
1725337844,411.1,61,Neil         725 Cinder Richmond                 72745  Altamahaw-Ossipee    Arkansas        ,148.33,25225.430000000004,2022-01-15,2968,1618890697
1189818272,354.78,62,Horace       471 Harvest Timber Mill             12936  New Chicago          Arizona         ,97.11,22093.469999999998,2022-10-25,5976,3576257213
1205264298,286.68,47,Deirdre      779 SE Shore                        00302  Waipahu              Hawaii          ,104.33,13578.29,2023-03-06,564,2999803430
1237944870,371.82,53,Jacalyn      16 Dusty Meadow                     07799  Pawleys Island       Arkansas        ,110.35,19816.809999999998,2023-03-13,4581,6288627038
1971258986,461.61,64,Elwanda      381 Elm Hollow                      40097  Mindenvillage        Rhode Island    ,100.7,29643.74,2022-04-22,280,7176504244
1632637187,292.7,37,Samella      P.O. Box 68338                      09545  Stephenville         Wyoming         ,117.87,10947.77,2023-01-15,6375,5611166141
1119708973,159.33,75,Belva        229 Amber Fourth Arcade             38883  Adena village        Maryland        ,125.48,12075.230000000001,2022-03-15,2895,8386260051
1818736455,296.92,10,Kathryn      P.O. Box 59041                      36799  Lochearn             North Carolina  ,176.16,3145.36,2022-03-12,1694,8358804904
1190186840,314.99,94,Erin         478 Jagged Ranch Inlet              31728  Wilmington village   Rhode Island    ,111.54,29720.600000000002,2023-03-21,7770,2379145117
1426405863,163.04,12,Gigi         91 Grand Rest                       52540  Cool                 Maryland        ,108.22,2064.7,2022-02-08,1720,1106874999
1350782876,199.8,40,Ervin        444 Cedar Plain                     14273  Dodson               California      ,120.24,8112.24,2022-11-14,7299,2539368071
1894316182,433.1,15,Tuan         P.O. Box 78416                      30610  Cusick               New Mexico      ,173.44,6669.94,2022-06-09,6978,3700242159
1703086046,365.27,83,Laveta       P.O. Box 46564                      59345  Garrett              Idaho           ,124.66,30442.07,2022-07-12,5668,8993752659
1159961707,350.9,85,Nydia        781 Fillmore Meadow                 92107  Kearns               Utah            ,198.54,30025.039999999997,2022-07-03,7878,8559423980
1075399850,288.58,19,Lawana       969 Burning Jetty                   52361  Allardt              West Virginia   ,172.13,5655.15,2022-01-01,49,7008574594
1003920939,480.14,10,Jeanice      127 Golden Willow                   04682  Laplace              Utah            ,94.4,4895.799999999999,2022-02-26,1360,4336596222
1143013382,450.53,92,Samual       606 Cinder Shadow                   42608  East Porterville     Mississippi     ,59.34,41508.09999999999,2022-03-15,3328,8002701789
1407755714,254.93,48,Toshiko      446 Silver Grove                    37334  Home Gardens         Wisconsin       ,61.45,12298.09,2022-06-19,5693,9867909818
1366982592,497.51,75,Shavonda     902 Hazy Road                       35500  Derma                Michigan        ,106.55,37419.8,2022-06-12,4609,8789764577
1344886493,366.7,30,Nina         647 Cedar Elm Trace                 63050  Skykomish            Oklahoma        ,160.87,11161.87,2022-12-08,2218,3782772259
1260045848,183.56,30,Julene       21 View Key                         25143  Pryor                North Dakota    ,197.56,5704.360000000001,2022-10-16,5452,8125199281
1287331334,454.78,79,Celinda      32 Rustic Fort                      15368  Plover village       New York        ,196.14,36123.759999999995,2023-02-23,8245,3053709488
1227471413,179.54,1,Sanda        992 Crystal River                   45186  Egg Harbor village   Illinois        ,197.45,376.99,2022-09-21,721,6748387662
1212414745,470.63,25,Theola       P.O. Box 78434                      83112  Lake Lac La Belle    Louisiana       ,147.61,11913.36,2022-09-28,3477,7453334084
1889522976,488.88,136,Ara          63 Rocky Ironwood                   65964  Golden Triangle      Washington      ,152.2,42195.88,2022-01-09,7623,9179015238
1723169901,487.84,78,Pauline      P.O. Box 27515                      01759  Emmaus borough       Texas           ,125.81,38177.329999999994,2022-12-04,3422,7273936940
1639142283,335.2,54,Karl         59 Light Road                       36095  Magnolia borough     Florida         ,126.13,18226.93,2022-10-30,1547,9296951667
1149605222,438.01,62,Shalonda     703 Velvet Junction                 64173  Kenedy               Indiana         ,64.42,27221.039999999997,2022-10-22,7356,3065373786
1399263473,400.92,48,Hayden       980 Bright Course                   46308  Willimantic          Pennsylvania    ,54.35,19298.51,2023-01-11,4966,1708505803
1234383302,460.76,24,Micheal      916 Pine Hollow                     52713  Pierz                Texas           ,52.54,11110.78,2022-11-20,3470,2492962534
1018303863,301.43,92,Lane         359 Second Canyon                   83636  Elizabeth village    Oklahoma        ,52.89,27784.45,2022-09-12,2888,5673046523
1393714933,233.23,33,Kendal       52 Pleasant Butterfly Turnpike      78771  Antigo               New Jersey      ,199.6,7896.19,2022-04-29,4553,5995204299
1841585364,198.04,84,Rolland      820 Pleasant Berry                  21577  Stinesville          Florida         ,178.9,16814.260000000002,2022-01-06,1839,6208508933
1474549818,419.48,11,Larry        P.O. Box 85169                      34601  Bethany Beach        Hawaii          ,176.26,4790.540000000001,2022-06-18,4858,1758029153
1278709961,232.53,64,Karl         489 Ironwood Route                  98161  Encinal              Washington      ,150.23,15032.15,2022-06-12,1477,8392314209
1163031874,234.07,26,Nichole      400 Maple Chase                     76890  Russia village       Virginia        ,112.71,6198.53,2022-11-09,2676,7396142221
1909972033,367.45,14,Jocelyn      318 Club Row                        66790  Woodland Heights     South Carolina  ,143.7,5288.0,2022-11-05,6264,9204674376
1606940518,255.69,4,Jonell       P.O. Box 64370                      82655  Welcome              North Carolina  ,196.54,1219.3,2022-04-12,7413,1657209045
1064724953,339.25,81,Zona         15 Crystal Crescent Bypass          79217  Lake Lillian         Minnesota       ,91.81,27571.06,2023-01-16,600,8920057618
1819756186,185.74,33,Miriam       653 Cinder Inlet                    97189  Sutton-Alpine        South Dakota    ,56.72,6186.14,2022-07-27,4563,8645769057
1792063390,324.28,71,Jenny        P.O. Box 21416                      28017  Shattuck             Delaware        ,97.92,23121.799999999996,2023-03-13,7139,3635581342
1930881525,282.81,30,Nancy        572 Velvet Annex                    30408  Aurelia              Indiana         ,128.87,8613.17,2023-02-25,1685,3210231542
1856287189,289.72,65,Rodrick      P.O. Box 54928                      73744  Humnoke              Massachusetts   ,134.1,18965.9,2022-02-04,3364,6549356110
1329842596,430.17,84,Shanna       879 Rustic Loaf                     40227  Lakeside Park        Nebraska        ,64.63,36198.909999999996,2022-11-20,3430,3825279785
1367501063,189.28,26,Rita         P.O. Box 65532                      79176  Rising Sun-Lebanon   Kansas          ,109.7,5030.98,2022-09-10,1367,6358975366
1814213540,154.64,83,Whitney      P.O. Box 73394                      35776  Washakie Ten         Tennessee       ,151.5,12986.619999999999,2022-05-27,86,3288883784
1472141721,341.77,66,Leatrice     P.O. Box 35806                      48772  Country Club         Wisconsin       ,83.28,22640.1,2022-01-14,1195,4483736441
1195071238,466.42,39,Jacquelyne   182 Bright View                     79287  Piedmont             Colorado        ,173.79,18364.170000000002,2022-11-19,4953,7569342964
1019972392,297.0,28,Herb         187 Zephyr Quay                     53304  Peebles village      New Jersey      ,56.98,8372.98,2022-09-08,276,2369946282
1101956581,395.96,25,Sherril      493 Lost Kennedy Bypass             11969  Woodland Mills       Colorado        ,127.42,10026.42,2022-05-19,276,8076016689
1389982348,484.84,44,Ena          949 Rocky Squaw                     46704  Wanda                West Virginia   ,134.69,21467.649999999998,2022-04-01,6517,5592803148
1409756781,435.98,86,Abel         409 S Summit Extension              85895  Hustler village      Maryland        ,164.78,37659.06,2022-07-07,6255,1256270540
1328048334,208.31,3,Jerrold      691 Mission Trafficway              37515  Zimmerman            Tennessee       ,98.67,723.6,2022-09-04,8342,3373786036
1746736735,256.94,12,Reita        P.O. Box 64882                      12679  Selby-on-the-Bay     Colorado        ,58.13,3141.41,2022-11-03,3420,1661422891
1920699354,219.09,61,Earlie       783 Merry Mews                      49542  Wildrose             Wyoming         ,59.24,13423.73,2022-09-05,778,9546224676
1069286469,259.9,86,Kirby        P.O. Box 87503                      85818  Vardaman             Nevada          ,195.04,22546.44,2022-09-03,7894,9707720182
1575855407,197.47,93,Celestine    244 Eighth Route                    53442  Duck                 Tennessee       ,142.4,18507.11,2022-05-22,8869,6653503352
1716214258,377.63,83,Betty        789 Honey Pioneer                   85607  Keytesville          Wyoming         ,116.49,31459.780000000002,2022-06-01,5752,5662487074
1778931547,459.52,69,Vashti       359 Colonial Place                  02130  Newell               Virginia        ,117.06,31823.94,2022-07-12,2741,2463194559
1468554735,315.27,72,Francesco    828 Beacon Port                     08214  Kingwood             Delaware        ,105.36,22804.8,2022-10-19,8006,6300244834
1697951816,446.73,91,Jennell      323 Honey Vale                      60264  Pinson               Colorado        ,85.67,40738.1,2022-03-26,1123,2318398840
1918993895,253.94,52,Rod          946 Fallen Vale                     20932  Plainview            Indiana         ,162.24,13367.119999999999,2022-10-27,2602,8760226218
1493542572,249.04,28,Sharice      P.O. Box 38952                      74832  Anvik                Wyoming         ,133.95,7107.07,2023-03-13,8385,8130310313
1381381385,415.23,74,Faustina     P.O. Box 63847                      15602  Blytheville          Kentucky        ,184.94,30911.96,2022-07-12,5112,7077751637
1956772053,430.9,20,Lexie        273 Iron Estate                     72108  Luther               Maine           ,101.12,8719.12,2022-08-21,7673,9925136764
1135216809,269.09,7,Houston      143 Circle Stravenue                16514  Hyden                Connecticut     ,192.26,2075.89,2022-01-07,8542,2519817970
1127018747,446.8,14,Kerry        252 Thunder Narrow                  24896  Asheboro             Indiana         ,148.71,6403.91,2022-05-23,2191,7008574594
1391838230,277.95,53,Bennett      868 Bright Field                    48727  Meadow Lake          West Virginia   ,95.98,14827.329999999998,2022-08-22,6857,6788901866
1156614430,175.3,86,Clora        731 Colonial Quail Key              02007  Sayre                Tennessee       ,83.79,15159.590000000002,2022-10-09,2904,3507781252
1606173249,276.39,88,Adrianna     827 Bear Route                      71866  Hartsburg            North Dakota    ,191.24,24513.56,2022-09-08,7270,5615854662
1378607621,211.74,31,Lennie       671 Shady Elk                       86109  Stevenson            Oregon          ,50.11,6614.05,2023-01-31,264,5763575414
1244279134,273.07,48,Joel         178 SE Treasure Stravenue           44996  Brandenburg          Nebraska        ,156.8,13264.16,2022-09-19,7210,9695673970
1275199263,314.45,12,Reynaldo     846 Green Forest                    92570  Lacona               Hawaii          ,100.74,3874.1399999999994,2022-11-14,207,9685727205
1047710028,304.23,76,Karol        882 Lost Dale                       46953  Brookston            Massachusetts   ,183.04,23304.520000000004,2022-12-10,350,8448459663
1240460744,180.22,33,Isadora      246 Velvet Canyon                   08700  Bettles              North Carolina  ,115.87,6063.13,2022-05-23,4883,7333819269
1388254144,183.52,41,Franklyn     712 Dewy Grove Drive                19039  Thompson Falls       North Carolina  ,127.13,7651.450000000001,2022-09-28,5710,4504239937
1290851274,490.51,51,Odis         P.O. Box 81906                      46862  Montverde            Wisconsin       ,82.34,25098.35,2022-03-08,2580,5990510828
1870517532,222.14,76,Claudine     773 Amber Beach                     37484  Ligonier             Kentucky        ,98.2,16980.84,2022-07-12,256,4067870271
1492958175,400.28,49,Olive        P.O. Box 27417                      24199  Mount Clemens        Illinois        ,140.75,19754.469999999998,2022-10-11,5760,6781982428
1660534805,380.94,68,Claudie      523 Lazy Cliff                      88511  Upper Grand Lagoon   New Jersey      ,196.52,26100.44,2022-10-09,7802,4662330309
1989827494,213.7,55,Pamelia      P.O. Box 17477                      97021  Asheboro             Tennessee       ,55.79,11809.29,2022-06-05,3376,1573964423
1657985595,480.34,1,Dewayne      965 Noble Sky Fair                  00324  Elberon              Colorado        ,92.68,573.02,2022-01-31,1143,9204674376
1237461252,443.17,96,Christian    P.O. Box 41525                      70807  Benwood              Massachusetts   ,167.4,42711.72,2022-09-11,5366,7872177929
1961614524,194.07,6,Marti        409 Fallen Plaza                    94149  Azure                Colorado        ,170.57,1334.99,2023-02-05,1728,6399096540
1912784220,446.42,34,Pete         P.O. Box 20646                      56425  Elba                 Wyoming         ,102.82,15281.1,2022-03-15,1152,8572571763
1626129713,323.57,1,Evelin       125 Rustic Pathway                  89290  Lavon                Kansas          ,97.18,420.75,2022-10-19,5622,1473406309
1286144142,181.97,38,Vonnie       320 Broad Apple                     87165  Newfane village      North Dakota    ,81.19,6996.049999999999,2022-07-15,807,1279023785
1502153101,150.32,93,Ulysses      174 Berry Oval                      45396  Wellersburg borough  North Carolina  ,181.24,14161.0,2023-03-17,1648,1920227568
1392003298,188.49,81,Ivory        P.O. Box 40194                      63816  Holladay             Florida         ,133.62,15401.310000000001,2022-01-19,6269,6636584439
1233168780,276.24,39,Oda          938 Quaking Highlands               19739  West Little River    Ohio            ,143.83,10917.19,2022-03-07,7694,6940187300
1931868693,298.84,29,Billy        920 Second Glade                    71182  Harvel village       Hawaii          ,75.25,8741.609999999999,2022-08-03,8474,9387556798
1902342711,304.23,40,Charity      P.O. Box 58714                      89642  Coyne Center         Washington      ,78.54,12247.740000000002,2022-04-16,350,6491449623
1827224848,282.58,46,Seth         665 Fawn Route                      42202  Pitts                Pennsylvania    ,143.7,13142.38,2022-12-08,2699,6738441522
1307079172,155.86,51,Annabelle    721 Cedar Loaf                      83383  Huntley              Nebraska        ,107.74,8056.6,2022-08-03,4602,9108683136
1759123042,294.29,35,Jamison      244 Summit Ledge                    04127  Walnut village       Montana         ,162.02,10462.170000000002,2022-08-18,8514,4180416341
1657070929,307.48,55,Charles      701 Main Station                    52065  South Lead Hill      Minnesota       ,69.73,16981.13,2022-02-26,869,5269255325
1406157271,291.14,2,Rhett        P.O. Box 52104                      99100  Ruso                 Missouri        ,158.58,740.86,2023-02-21,3520,2360457938
1990513964,292.47,44,Sherron      P.O. Box 95810                      14962  Cokesbury            Oregon          ,197.58,13066.26,2022-03-01,2762,8852011660
1861080979,435.5,85,Shiela       P.O. Box 65006                      47390  Friona               North Dakota    ,176.27,37193.77,2022-04-19,6834,9421107950
1853261296,261.7,88,Warner       P.O. Box 17339                      47549  Senatobia            Arkansas        ,85.5,23115.1,2022-04-04,1831,6459491060
1941482073,212.04,18,Taylor       589 Emerald Isle                    30574  Bolingbrook village  Virginia        ,131.44,3948.16,2022-02-20,2009,4217979113
1159284643,312.16,54,Tayna        732 Colonial Mission Lane           36352  Suring village       Iowa            ,190.57,17047.210000000003,2023-02-18,2272,3982106014
1110379436,381.9,15,Shena        P.O. Box 81953                      71716  Port Ewen            Delaware        ,50.85,5779.35,2022-07-09,6695,7476596239
1142121910,285.87,58,Antonetta    608 Seventh Promenade               48054  Poplarville          Nevada          ,125.87,16706.329999999998,2022-02-13,5149,3205555076
1964375057,351.25,79,Dusty        414 Cedar Sixth Avenue              81036  Rio Linda            Ohio            ,173.8,27922.55,2022-04-11,1894,2283014919
1106796300,374.6,58,Thad         P.O. Box 31422                      07291  La Habra             Hawaii          ,96.78,21823.58,2023-03-13,5386,8101828645
1834026277,202.0,98,Sidney       828 Lost Bridge                     39179  Neihart              Maine           ,108.09,19904.09,2022-09-19,7745,7678238607
1709837255,395.29,48,Elene        92 Dusty Elm                        15343  Sunshine Ranches     South Carolina  ,86.38,19060.300000000003,2022-03-16,1119,4262771242
1036900326,450.53,95,Roberto      P.O. Box 83207                      00800  Offutt AFB           West Virginia   ,168.62,42968.97,2022-03-01,3328,9122726388
1464474012,275.54,96,Shelby       767 Willow Estate                   09354  Beacon Square        West Virginia   ,152.11,26603.950000000004,2022-04-20,4461,5595099706
1339188200,234.08,27,Stepanie     2 Iron Place                        20327  Noble village        Indiana         ,114.78,6434.9400000000005,2023-03-24,794,7306294717
1622415596,464.9,40,Mattie       522 SW Wagon                        25667  Kasigluk             New Jersey      ,176.68,18772.68,2022-05-16,1241,8399279342
1894297775,475.49,96,Nigel        43 Hazy Lagoon Ramp                 52333  Pine Grove borough   South Carolina  ,195.54,45842.58,2022-09-29,6560,2594010579
1571163639,252.44,23,Wilda        P.O. Box 51218                      37477  Biggers              Michigan        ,74.32,5880.44,2022-04-15,6245,2919894831
1809572741,378.47,21,Elaina       297 River Pike                      85240  Cheverly             Wyoming         ,136.36,8084.2300000000005,2022-07-22,8720,9478138473
1076574708,305.67,33,Margene      660 NE Way                          93999  Udall                Hawaii          ,52.64,10139.75,2023-02-15,2335,3638314292
1623126274,498.36,32,Aldo         199 Bright Cloud                    85015  Livermore            North Dakota    ,62.37,16009.890000000001,2023-01-04,7375,9033289572
1509787579,278.08,79,Jere         P.O. Box 85679                      93279  Gordon village       Maryland        ,59.53,22027.85,2022-08-04,6223,3225644594
1396960717,329.6,51,Carlyn       P.O. Box 53314                      69276  Shongaloo village    Michigan        ,111.63,16921.230000000003,2022-07-09,55,8528744891
1958460372,394.68,82,Andrea       P.O. Box 40157                      43684  McAlisterville       New Mexico      ,188.1,32551.86,2023-02-22,5871,1313273178
1527281819,263.74,41,Lee          448 Quaking Sky Row                 79539  River Grove village  Maryland        ,124.84,10938.18,2022-01-03,3937,5535478270
1883940933,359.18,99,Sulema       496 High Goose Terrace              78012  Jamison              North Carolina  ,83.14,35641.96,2022-08-17,8973,7998834664
1278025135,452.8,79,Shasta       889 Quiet Second                    94741  Parmele              Arizona         ,193.84,35965.04,2022-06-16,8079,3132914694
1180717532,360.88,58,Huey         P.O. Box 21085                      40557  Santa Paula          Arizona         ,107.93,21038.97,2022-09-29,5018,4214184541
1436765651,333.53,99,Kiley        574 Pleasant Rapid Track            65498  Essexville           Rhode Island    ,182.52,33201.98999999999,2022-06-01,7747,3480946933
1180035320,175.1,66,Mandie       925 Wishing Lodge Street            02443  Elgin                Minnesota       ,107.21,11663.81,2022-10-25,1589,1647672233
1868621226,278.29,44,Harry        P.O. Box 50256                      73400  Blanding             New Jersey      ,56.2,12300.960000000001,2023-01-19,2997,5638946535
1103286405,237.48,70,Darius       74 Colonial Cider Point             32679  South Amherst        Minnesota       ,151.79,16775.39,2022-09-12,2315,5612897478
1894569251,296.21,44,Joslyn       944 Round Cloud Drive               35240  Hallock              Pennsylvania    ,75.48,13108.72,2022-07-18,1551,6031304692
1684173893,470.53,77,Boris        931 Quiet Turnpike                  33034  Renningers           New Mexico      ,92.49,36323.299999999996,2022-01-10,2951,1775075442
1814516917,178.61,90,Abram        797 Grove Inlet                     04633  Kerhonkson           Alabama         ,169.45,16244.350000000002,2022-04-23,4839,3139865581
1932725408,160.62,2,Shane        149 Nectar Quay                     79045  McGrath              Kansas          ,78.33,399.57,2022-07-25,1989,5423032559
1484421894,152.73,69,Ollie        P.O. Box 95393                      99267  Camp Point village   Massachusetts   ,78.27,10616.64,2022-06-28,519,9941600115
1679462840,459.61,93,Santo        222 Stream Crest                    87492  Crewe                North Dakota    ,183.94,42927.670000000006,2022-08-25,206,4623164955
1240766932,323.3,98,Sidney       822 Rocky Smith                     96356  Zolfo Springs        Mississippi     ,65.65,31749.050000000003,2022-08-21,5281,4656393620
1300940457,420.83,44,Chanelle     757 Cozy Canyon                     15173  Midvale village      Arkansas        ,161.71,18678.23,2022-04-20,7119,9439953565
1894796226,323.22,49,Pasquale     545 Hazy Essex                      99723  Mancelona village    Minnesota       ,93.4,15931.18,2022-07-12,4765,2728915663
1699431304,321.32,24,Hayden       475 Dewy Willow                     22150  Newfane village      Kansas          ,166.68,7878.360000000001,2022-09-10,1711,2978790406
1712554792,331.57,20,Venessa      P.O. Box 64899                      47002  Jacinto              Florida         ,180.67,6812.07,2022-04-28,4250,2192521410
1194143471,173.0,12,Lou          949 Lost Skyway                     31680  Abernathy            Minnesota       ,70.89,2146.89,2023-03-12,1651,9599187341
1617441524,230.6,64,Dustin       662 Lost Park                       62738  Natalbany            Massachusetts   ,91.6,14850.0,2022-03-09,7283,2453298034
1726583932,385.47,23,Ed           367 Round Wall                      48828  Fountain village     Missouri        ,114.9,8980.710000000001,2022-03-25,5340,5210375196
1547173659,284.38,14,Michale      293 Green Forest                    28873  Calypso              Massachusetts   ,128.43,4109.75,2023-01-24,7312,4981894761
1027003429,259.21,49,Jim          5 NW Horse Bayoo                    07962  Millington village   West Virginia   ,199.49,12900.779999999999,2022-09-20,3808,4318693015
1915245607,178.66,125,Miriam       663 Quiet Pass                      14762  Pennington           New York        ,195.76,13595.26,2022-03-08,22,8994699996
1788041087,389.8,1,Otto         699 Horse Oval                      24896  Creekside            Tennessee       ,152.18,541.98,2022-07-01,7473,1891901967
1614732862,262.73,52,Lisha        P.O. Box 92258                      44937  Avery Creek          Nevada          ,59.28,13721.240000000002,2022-08-17,5861,8919790305
1862993156,391.11,27,Denver       740 Green Falls                     95113  Harrisville          Washington      ,79.94,10639.910000000002,2022-05-05,3085,6687187371
1622359306,330.1,24,Vicenta      P.O. Box 11705                      88976  Allgood              Delaware        ,128.88,8051.280000000001,2022-01-31,5431,1466675722
1265744792,232.52,91,Alba         260 Bright Fifth Trace              51297  South Solon village  Kentucky        ,64.42,21223.739999999998,2022-08-03,4243,1429611765
1859463087,288.58,97,Yoko         658 Misty Stead                     64256  Belleville village   Montana         ,182.97,28175.23,2022-01-12,49,8805084348
1459770367,174.86,14,Lazaro       980 S Lake                          45817  Lake Tansi           South Dakota    ,193.61,2641.65,2022-01-21,471,2684057832
1043324650,484.63,77,Marlene      P.O. Box 83631                      81936  Ottertail            Missouri        ,50.2,37366.71,2022-03-03,4969,1930319573
1108579598,185.86,53,Harlan       991 Cinder Crescent                 29273  Centerburg village   Washington      ,106.66,9957.24,2022-08-27,1185,9834984283
1335800696,253.83,26,Deana        946 Heather Mall                    83596  Kincaid village      North Dakota    ,91.61,6691.19,2022-07-21,6162,3732591521
1968900249,159.33,75,Deloise      801 Cotton Gardens                  54245  Glenrock             Massachusetts   ,126.61,12076.360000000002,2022-09-04,2895,6850889017
1976512301,285.95,29,Micheal      449 Honey Pine Trail                92199  Beaver village       Alaska          ,106.21,8398.759999999998,2022-11-28,1734,9553933398
1889310594,155.02,90,Renay        5 Quaking Edge                      99793  Dormont borough      Ohio            ,178.04,14129.840000000002,2022-11-22,1701,6707562346
1596128067,425.99,19,Karie        385 SE Union                        76162  Bushyhead            New Mexico      ,64.41,8158.22,2022-04-16,167,6267075120
1489006084,280.15,61,Lloyd        605 Little Leaf Mount               11888  Pittsfield           New York        ,156.43,17245.579999999998,2023-02-15,3403,9503393031
1824409499,313.85,32,Hobert       P.O. Box 88855                      09571  Kewaskum village     Virginia        ,102.83,10146.03,2022-03-30,8399,3052334972
1021540189,434.89,86,Nicole       179 Clear Pony                      20608  Stony Prairie        New Hampshire   ,179.74,37580.28,2022-11-20,2313,5801962971
1238482362,226.21,97,Zula         P.O. Box 23226                      13054  Ramona               South Carolina  ,183.94,22126.309999999998,2022-12-16,3321,1400400278
1628377301,270.67,79,Fredric      720 Merry Wintergreen Promenade     86717  Roopville            Delaware        ,93.19,21476.12,2022-10-05,6241,7751258192
1911765136,311.09,27,Stacie       P.O. Box 30939                      61187  Tornado              Wyoming         ,87.57,8486.999999999998,2022-08-23,4169,4307142319
1457291453,395.19,73,Harmony      945 Hazy Horse                      51233  Albee                Iowa            ,149.18,28998.05,2023-03-20,3497,9351996914
1902575985,484.27,4,Marva        254 Eighth Heights                  70050  Baldwin              Minnesota       ,193.61,2130.69,2023-01-05,148,6630486999
1142054278,448.56,3,Sammie       P.O. Box 75068                      63530  Liberty Hill         Hawaii          ,170.88,1516.56,2022-03-21,8282,3820864603
1174238728,448.85,80,Edison       825 Main Way                        35339  Crosby               Idaho           ,151.94,36059.94,2022-12-11,6097,7933635162
1255391017,483.7,13,Aiko         936 High Fillmore                   16008  Strum village        Alaska          ,196.1,6484.2,2022-11-28,3402,9351996914
1671925986,162.5,78,Antonio      P.O. Box 81314                      95127  Elk Ridge            Pennsylvania    ,96.93,12771.93,2022-03-29,1149,6541840091
1011864017,463.38,59,Janet        P.O. Box 55069                      89909  Kreamer              Maryland        ,164.43,27503.85,2022-12-06,4091,8316580985
1998901833,181.02,89,Deja         741 Stony Gate Square               36187  Sportsmen Acres      Delaware        ,167.86,16278.640000000001,2022-03-23,8334,6919670408
1819798124,421.6,56,Curtis       428 Lake Arcade                     65106  Saulsbury            Idaho           ,62.98,23672.58,2022-08-26,1747,6070046747
1582517425,297.66,23,Aide         413 Bear Bypass                     08244  Johnson Lane         Minnesota       ,180.62,7026.8,2022-12-12,6337,4210996917
1124845867,381.36,45,Santos       378 Jagged Pathway                  46732  Morton               Washington      ,106.1,17267.3,2022-07-26,5631,5627818627
1256728359,479.42,71,Zenaida      797 SE Perkins Tunnel               09950  Anguilla             Maine           ,76.37,34115.19,2022-05-10,6665,5544972322
1063184853,413.26,36,Francisco    819 Easy Pass                       11560  Shoreline Park       Washington      ,112.86,14990.220000000001,2022-10-31,5093,9401365740
1645925206,315.05,82,Leatha       395 Hidden Pine                     15660  Worley               New Hampshire   ,90.34,25924.440000000002,2022-04-13,1641,8000850692
1648178870,333.52,15,Lissette     141 NW Highlands                    81804  Sparta               Kentucky        ,122.59,5125.389999999999,2023-03-18,654,5332621089
1179648862,259.9,5,Dianna       768 Fork Dam                        64163  Rosemount            Ohio            ,141.6,1441.1,2022-11-13,7894,3022988906
1578244398,476.09,96,Mellisa      561 Sixth Hollow                    48491  Little River         Texas           ,135.88,45840.52,2022-05-29,7461,6797977771
1870720853,341.13,55,Sidney       81 Jagged Skyway                    30837  Twin Falls           Utah            ,52.2,18814.350000000002,2022-04-18,5533,5381390410
1473008150,317.02,92,Humberto     747 Island Station                  14616  Lodge Pole           West Virginia   ,61.58,29227.42,2022-05-06,621,4934770990
1629506850,218.81,72,Victoria     640 Richmond Parkway                83099  Leadington           Colorado        ,125.56,15879.88,2023-02-06,8428,1103408883
1133589687,380.85,68,Winfred      157 Colonial Forge Bridge           60062  Diamond Ridge        Minnesota       ,125.4,26023.200000000004,2022-03-14,3176,3473329483
1041443701,398.39,79,Darron       240 Sunny Branch                    10286  Stoys borough        Vermont         ,149.38,31622.19,2022-06-28,4354,5856790906
1212985313,400.92,69,Sanora       40 Red Sixth Ridge                  29382  Annawan              South Dakota    ,82.01,27745.489999999998,2022-06-01,4966,7614580946
1705712796,223.18,9,Consuela     706 Fallen Brook                    96278  Fair Haven           New Mexico      ,115.81,2124.4300000000003,2022-10-12,8810,1414191736
1880469037,330.75,9,Sheila       P.O. Box 93171                      18020  Quioque              South Carolina  ,166.37,3143.12,2022-08-20,579,4995925666
1266203313,342.44,81,Candelaria   867 Iron Cliff                      98894  Bluford village      Connecticut     ,90.21,27827.85,2022-08-19,4477,4670038395
1476853113,425.08,18,Elza         1 Merry Elk                         60338  Sebewaing village    Rhode Island    ,164.42,7815.86,2022-12-24,8036,3226147772
1081309905,210.61,90,Kent         P.O. Box 61410                      06080  North Creek          New Jersey      ,134.9,19089.800000000003,2023-01-17,3369,1975940339
1048185038,416.82,98,Dominic      P.O. Box 17473                      39730  Winterville          Wisconsin       ,141.6,40989.96,2023-01-25,39,5353972419
1178657795,283.96,73,Ollie        652 Easy Pony                       75300  Talkeetna            Oregon          ,136.84,20865.92,2022-02-02,6982,2234408282
1219367512,497.96,77,Oda          542 Tawny Second                    37592  Bluefield            Michigan        ,120.8,38463.72,2022-09-23,4711,6428980565
